timestamp,zone_id,zone_name,wifi_devices,estimated_occupancy,temperature_c,humidity_pct,power_kw,hvac_status,setpoint_c
2026-08-26 06:04:44,zone_3,Lab 1,2,2,25.09,50.2,7.19,ACTIVE,23.0
2026-08-26 06:04:44,zone_4,Lab 2,3,3,25.57,58.0,8.06,ACTIVE,23.0
2026-08-26 06:04:44,zone_5,Office 1,0,0,25.28,56.6,3.37,ACTIVE,23.0
2026-08-26 06:04:44,zone_6,Office 2,1,1,24.81,57.8,3.07,ACTIVE,23.0
2026-08-26 06:04:44,zone_7,Meeting Room,1,1,24.45,55.2,3.55,ACTIVE,23.0
2026-08-26 06:04:44,zone_8,Server Room,0,0,21.46,57.9,4.5,ACTIVE,23.0
2026-08-26 06:04:44,zone_9,Corridor,5,5,25.53,52.7,2.65,ACTIVE,23.0
2026-08-26 06:04:44,zone_10,Auditorium,24,23,27.35,54.1,21.97,ACTIVE,23.0
2026-08-26 06:19:44,zone_1,Classroom 1,6,6,26.02,58.7,6.3,ACTIVE,23.0
2026-08-26 06:19:44,zone_2,Classroom 2,5,5,25.62,50.8,5.79,ACTIVE,23.0
2026-08-26 06:19:44,zone_3,Lab 1,5,5,26.76,51.5,10.16,ACTIVE,23.0
2026-08-26 06:19:44,zone_4,Lab 2,5,5,25.97,62.4,8.86,ACTIVE,23.0
2026-08-26 06:19:44,zone_5,Office 1,2,2,24.79,61.6,3.11,ACTIVE,23.0
2026-08-26 06:19:44,zone_6,Office 2,3,3,24.59,51.6,3.02,ACTIVE,23.0
2026-08-26 06:19:44,zone_7,Meeting Room,3,3,25.22,59.1,4.39,ACTIVE,23.0
2026-08-26 06:19:44,zone_8,Server Room,0,0,22.5,55.0,4.5,ACTIVE,23.0
2026-08-26 06:19:44,zone_9,Corridor,2,2,27.16,64.2,3.42,ACTIVE,23.0
2026-08-26 06:19:44,zone_10,Auditorium,10,10,25.55,51.8,16.58,ACTIVE,23.0
2026-08-26 06:34:44,zone_1,Classroom 1,3,3,23.53,57.6,3.28,ACTIVE,23.0
2026-08-26 06:34:44,zone_2,Classroom 2,1,1,25.79,52.2,5.85,ACTIVE,23.0
2026-08-26 06:34:44,zone_3,Lab 1,5,5,25.43,55.8,7.97,ACTIVE,23.0
2026-08-26 06:34:44,zone_4,Lab 2,4,4,26.7,61.4,9.99,ACTIVE,23.0
2026-08-26 06:34:44,zone_5,Office 1,2,2,23.54,51.7,2.17,ACTIVE,23.0
2026-08-26 06:34:44,zone_6,Office 2,0,0,25.33,50.0,3.41,ACTIVE,23.0
2026-08-26 06:34:44,zone_7,Meeting Room,1,1,24.85,58.5,3.93,ACTIVE,23.0
2026-08-26 06:34:44,zone_8,Server Room,0,0,21.9,52.8,4.5,ACTIVE,23.0
2026-08-26 06:34:44,zone_9,Corridor,3,3,24.96,60.7,2.31,ACTIVE,23.0
2026-08-26 06:34:44,zone_10,Auditorium,8,8,25.7,53.6,17.03,ACTIVE,23.0
2026-08-26 06:49:44,zone_1,Classroom 1,8,8,24.39,62.9,4.47,ACTIVE,23.0
2026-08-26 06:49:44,zone_2,Classroom 2,8,8,26.29,61.4,6.69,ACTIVE,23.0
2026-08-26 06:49:44,zone_3,Lab 1,1,1,26.51,59.5,9.46,ACTIVE,23.0
2026-08-26 06:49:44,zone_4,Lab 2,6,6,27.15,58.7,10.63,ACTIVE,23.0
2026-08-26 06:49:44,zone_5,Office 1,3,3,22.97,53.1,1.81,ACTIVE,23.0
2026-08-26 06:49:44,zone_6,Office 2,1,1,25.3,51.2,3.44,ACTIVE,23.0
2026-08-26 06:49:44,zone_7,Meeting Room,3,3,23.77,57.0,3.0,ACTIVE,23.0
2026-08-26 06:49:44,zone_8,Server Room,0,0,21.01,57.0,4.5,ACTIVE,23.0
2026-08-26 06:49:44,zone_9,Corridor,11,10,27.78,50.3,3.52,ACTIVE,23.0
2026-08-26 06:49:44,zone_10,Auditorium,6,6,25.79,53.1,17.28,ACTIVE,23.0
2026-08-26 07:04:44,zone_1,Classroom 1,6,6,25.2,53.6,5.34,ACTIVE,23.0
2026-08-26 07:04:44,zone_2,Classroom 2,3,3,24.9,54.2,4.88,ACTIVE,23.0
2026-08-26 07:04:44,zone_3,Lab 1,4,4,24.29,53.5,6.02,ACTIVE,23.0
2026-08-26 07:04:44,zone_4,Lab 2,3,3,25.27,54.1,7.56,ACTIVE,23.0
2026-08-26 07:04:44,zone_5,Office 1,2,2,23.07,56.5,1.81,ACTIVE,23.0
2026-08-26 07:04:44,zone_6,Office 2,2,2,23.75,50.2,2.33,ACTIVE,23.0
2026-08-26 07:04:44,zone_7,Meeting Room,1,1,25.44,57.6,4.5,ACTIVE,23.0
2026-08-26 07:04:44,zone_8,Server Room,0,0,23.67,62.3,5.88,ACTIVE,23.0
2026-08-26 07:04:44,zone_9,Corridor,9,9,25.85,58.9,2.88,ACTIVE,23.0
2026-08-26 07:04:44,zone_10,Auditorium,14,13,27.8,57.2,21.66,ACTIVE,23.0
2026-08-26 07:19:44,zone_1,Classroom 1,8,8,24.38,56.6,4.45,ACTIVE,23.0
2026-08-26 07:19:44,zone_2,Classroom 2,2,2,25.8,59.4,5.9,ACTIVE,23.0
2026-08-26 07:19:44,zone_3,Lab 1,5,5,26.09,62.1,9.06,ACTIVE,23.0
2026-08-26 07:19:44,zone_4,Lab 2,2,2,25.03,63.5,7.09,ACTIVE,23.0
2026-08-26 07:19:44,zone_5,Office 1,2,2,23.72,64.8,2.3,ACTIVE,23.0
2026-08-26 07:19:44,zone_6,Office 2,1,1,23.75,55.1,2.27,ACTIVE,23.0
2026-08-26 07:19:44,zone_7,Meeting Room,1,1,23.15,54.7,2.3,ACTIVE,23.0
2026-08-26 07:19:44,zone_8,Server Room,0,0,22.51,54.5,4.5,ACTIVE,23.0
2026-08-26 07:19:44,zone_9,Corridor,12,11,26.9,55.5,3.48,ACTIVE,23.0
2026-08-26 07:19:44,zone_10,Auditorium,17,16,25.66,52.6,17.14,ACTIVE,23.0
2026-08-26 07:34:44,zone_1,Classroom 1,4,4,24.81,62.0,4.81,ACTIVE,23.0
2026-08-26 07:34:44,zone_2,Classroom 2,2,2,24.25,51.5,4.08,ACTIVE,23.0
2026-08-26 07:34:44,zone_3,Lab 1,4,4,25.87,63.7,8.62,ACTIVE,23.0
2026-08-26 07:34:44,zone_4,Lab 2,1,1,25.99,63.6,8.61,ACTIVE,23.0
2026-08-26 07:34:44,zone_5,Office 1,3,3,24.79,64.3,3.17,ACTIVE,23.0
2026-08-26 07:34:44,zone_6,Office 2,3,3,23.14,55.5,1.92,ACTIVE,23.0
2026-08-26 07:34:44,zone_7,Meeting Room,1,1,25.25,55.4,4.32,ACTIVE,23.0
2026-08-26 07:34:44,zone_8,Server Room,0,0,23.25,59.7,5.02,ACTIVE,23.0
2026-08-26 07:34:44,zone_9,Corridor,11,10,27.71,53.9,3.52,ACTIVE,23.0
2026-08-26 07:34:44,zone_10,Auditorium,14,13,26.64,63.7,20.42,ACTIVE,23.0
2026-08-26 07:49:44,zone_1,Classroom 1,5,5,23.99,54.7,3.89,ACTIVE,23.0
2026-08-26 07:49:44,zone_2,Classroom 2,6,6,25.37,56.2,5.54,ACTIVE,23.0
2026-08-26 07:49:44,zone_3,Lab 1,5,5,26.66,53.3,10.0,ACTIVE,23.0
2026-08-26 07:49:44,zone_4,Lab 2,2,2,26.61,58.4,9.7,ACTIVE,23.0
2026-08-26 07:49:44,zone_5,Office 1,1,1,24.56,63.5,2.89,ACTIVE,23.0
2026-08-26 07:49:44,zone_6,Office 2,0,0,25.34,57.1,3.42,ACTIVE,23.0
2026-08-26 07:49:44,zone_7,Meeting Room,4,4,25.81,55.9,5.01,ACTIVE,23.0
2026-08-26 07:49:44,zone_8,Server Room,0,0,23.41,58.3,5.35,ACTIVE,23.0
2026-08-26 07:49:44,zone_9,Corridor,8,8,25.27,59.3,2.54,ACTIVE,23.0
2026-08-26 07:49:44,zone_10,Auditorium,25,24,26.38,52.1,19.87,ACTIVE,23.0
2026-08-26 08:04:44,zone_1,Classroom 1,9,9,25.16,61.1,5.4,ACTIVE,23.0
2026-08-26 08:04:44,zone_2,Classroom 2,8,8,26.29,59.0,6.69,ACTIVE,23.0
2026-08-26 08:04:44,zone_3,Lab 1,3,3,24.92,60.8,6.98,ACTIVE,23.0
2026-08-26 08:04:44,zone_4,Lab 2,4,4,26.94,52.6,10.39,ACTIVE,23.0
2026-08-26 08:04:44,zone_5,Office 1,5,5,24.5,56.5,3.06,ACTIVE,23.0
2026-08-26 08:04:44,zone_6,Office 2,6,6,24.68,51.2,3.25,ACTIVE,23.0
2026-08-26 08:04:44,zone_7,Meeting Room,2,2,24.82,58.4,3.96,ACTIVE,23.0
2026-08-26 08:04:44,zone_8,Server Room,3,3,22.71,57.3,6.19,ACTIVE,23.0
2026-08-26 08:04:44,zone_9,Corridor,17,16,25.58,60.7,2.81,ACTIVE,23.0
2026-08-26 08:04:44,zone_10,Auditorium,8,8,26.03,50.6,18.17,ACTIVE,23.0
2026-08-26 08:19:44,zone_1,Classroom 1,9,9,24.04,58.1,4.09,ACTIVE,23.0
2026-08-26 08:19:44,zone_2,Classroom 2,7,7,23.87,58.2,3.82,ACTIVE,23.0
2026-08-26 08:19:44,zone_3,Lab 1,8,8,25.93,63.4,9.01,ACTIVE,23.0
2026-08-26 08:19:44,zone_4,Lab 2,5,5,25.77,63.0,8.53,ACTIVE,23.0
2026-08-26 08:19:44,zone_5,Office 1,4,4,23.02,51.5,1.89,ACTIVE,23.0
2026-08-26 08:19:44,zone_6,Office 2,3,3,23.25,56.0,2.0,ACTIVE,23.0
2026-08-26 08:19:44,zone_7,Meeting Room,3,3,24.6,60.5,3.8,ACTIVE,23.0
2026-08-26 08:19:44,zone_8,Server Room,2,2,22.24,57.3,5.62,ACTIVE,23.0
2026-08-26 08:19:44,zone_9,Corridor,11,10,25.5,59.2,2.7,ACTIVE,23.0
2026-08-26 08:19:44,zone_10,Auditorium,5,5,25.17,52.6,15.12,ACTIVE,23.0
2026-08-26 08:34:44,zone_1,Classroom 1,4,4,24.44,58.5,4.38,ACTIVE,23.0
2026-08-26 08:34:44,zone_2,Classroom 2,10,10,26.62,62.6,7.15,ACTIVE,23.0
2026-08-26 08:34:44,zone_3,Lab 1,8,8,26.97,60.7,10.73,ACTIVE,23.0
2026-08-26 08:34:44,zone_4,Lab 2,3,3,25.23,58.0,7.5,ACTIVE,23.0
2026-08-26 08:34:44,zone_5,Office 1,6,6,25.13,61.0,3.59,ACTIVE,23.0
2026-08-26 08:34:44,zone_6,Office 2,6,6,23.5,52.1,2.36,ACTIVE,23.0
2026-08-26 08:34:44,zone_7,Meeting Room,2,2,25.05,59.8,4.18,ACTIVE,23.0
2026-08-26 08:34:44,zone_8,Server Room,2,2,22.33,63.6,5.62,ACTIVE,23.0
2026-08-26 08:34:44,zone_9,Corridor,25,24,27.27,64.2,3.69,ACTIVE,23.0
2026-08-26 08:34:44,zone_10,Auditorium,4,4,27.2,63.7,21.37,ACTIVE,23.0
2026-08-26 08:49:44,zone_1,Classroom 1,5,5,25.73,57.5,5.92,ACTIVE,23.0
2026-08-26 08:49:44,zone_2,Classroom 2,15,14,26.72,51.6,7.41,ACTIVE,23.0
2026-08-26 08:49:44,zone_3,Lab 1,4,4,24.35,57.8,6.12,ACTIVE,23.0
2026-08-26 08:49:44,zone_4,Lab 2,5,5,24.82,56.8,6.96,ACTIVE,23.0
2026-08-26 08:49:44,zone_5,Office 1,4,4,23.36,65.0,2.14,ACTIVE,23.0
2026-08-26 08:49:44,zone_6,Office 2,4,4,23.98,62.9,2.61,ACTIVE,23.0
2026-08-26 08:49:44,zone_7,Meeting Room,2,2,25.52,57.4,4.63,ACTIVE,23.0
2026-08-26 08:49:44,zone_8,Server Room,3,3,22.95,64.7,6.19,ACTIVE,23.0
2026-08-26 08:49:44,zone_9,Corridor,10,10,26.89,59.6,3.46,ACTIVE,23.0
2026-08-26 08:49:44,zone_10,Auditorium,3,3,26.77,54.3,20.55,ACTIVE,23.0
2026-08-26 09:04:44,zone_1,Classroom 1,29,28,26.51,57.9,7.67,ACTIVE,23.0
2026-08-26 09:04:44,zone_2,Classroom 2,22,21,27.02,55.3,7.99,ACTIVE,23.0
2026-08-26 09:04:44,zone_3,Lab 1,7,7,26.99,56.7,10.69,ACTIVE,23.0
2026-08-26 09:04:44,zone_4,Lab 2,6,6,25.47,58.6,8.11,ACTIVE,23.0
2026-08-26 09:04:44,zone_5,Office 1,12,11,24.89,59.1,3.68,ACTIVE,23.0
2026-08-26 09:04:44,zone_6,Office 2,13,12,26.54,54.2,4.99,ACTIVE,23.0
2026-08-26 09:04:44,zone_7,Meeting Room,1,1,25.71,52.6,4.76,ACTIVE,23.0
2026-08-26 09:04:44,zone_8,Server Room,1,1,24.03,50.2,7.19,ACTIVE,23.0
2026-08-26 09:04:44,zone_9,Corridor,26,25,27.48,54.8,3.7,ACTIVE,23.0
2026-08-26 09:04:44,zone_10,Auditorium,5,5,25.67,64.9,16.84,ACTIVE,23.0
2026-08-26 09:19:44,zone_1,Classroom 1,30,29,26.68,50.2,7.91,ACTIVE,23.0
2026-08-26 09:19:44,zone_2,Classroom 2,28,27,25.74,55.3,6.74,ACTIVE,23.0
2026-08-26 09:19:44,zone_3,Lab 1,7,7,24.69,50.8,6.89,ACTIVE,23.0
2026-08-26 09:19:44,zone_4,Lab 2,7,7,24.91,57.2,7.26,ACTIVE,23.0
2026-08-26 09:19:44,zone_5,Office 1,10,10,24.46,62.7,3.3,ACTIVE,23.0
2026-08-26 09:19:44,zone_6,Office 2,10,10,23.81,62.7,2.81,ACTIVE,23.0
2026-08-26 09:19:44,zone_7,Meeting Room,3,3,24.11,60.0,3.33,ACTIVE,23.0
2026-08-26 09:19:44,zone_8,Server Room,2,2,24.19,61.5,8.08,ACTIVE,23.0
2026-08-26 09:19:44,zone_9,Corridor,17,16,26.42,57.1,3.27,ACTIVE,23.0
2026-08-26 09:19:44,zone_10,Auditorium,0,0,25.7,58.1,16.78,ACTIVE,23.0
2026-08-26 09:34:44,zone_1,Classroom 1,26,25,24.9,58.9,5.68,ACTIVE,23.0
2026-08-26 09:34:44,zone_2,Classroom 2,28,27,26.55,53.6,7.68,ACTIVE,23.0
2026-08-26 09:34:44,zone_3,Lab 1,3,3,24.7,53.7,6.62,ACTIVE,23.0
2026-08-26 09:34:44,zone_4,Lab 2,5,5,24.96,55.8,7.19,ACTIVE,23.0
2026-08-26 09:34:44,zone_5,Office 1,14,13,25.73,57.6,4.43,ACTIVE,23.0
2026-08-26 09:34:44,zone_6,Office 2,14,13,26.03,57.2,4.66,ACTIVE,23.0
2026-08-26 09:34:44,zone_7,Meeting Room,3,3,24.64,64.8,3.84,ACTIVE,23.0
2026-08-26 09:34:44,zone_8,Server Room,3,3,24.45,55.4,9.18,ACTIVE,23.0
2026-08-26 09:34:44,zone_9,Corridor,22,21,26.59,60.8,3.43,ACTIVE,23.0
2026-08-26 09:34:44,zone_10,Auditorium,4,4,25.2,56.5,15.19,ACTIVE,23.0
2026-08-26 09:49:44,zone_1,Classroom 1,29,28,26.2,55.7,7.31,ACTIVE,23.0
2026-08-26 09:49:44,zone_2,Classroom 2,32,30,25.8,53.3,6.92,ACTIVE,23.0
2026-08-26 09:49:44,zone_3,Lab 1,3,3,24.89,62.4,6.93,ACTIVE,23.0
2026-08-26 09:49:44,zone_4,Lab 2,6,6,24.45,53.2,6.42,ACTIVE,23.0
2026-08-26 09:49:44,zone_5,Office 1,13,12,24.65,62.0,3.56,ACTIVE,23.0
2026-08-26 09:49:44,zone_6,Office 2,12,11,23.86,63.1,2.91,ACTIVE,23.0
2026-08-26 09:49:44,zone_7,Meeting Room,4,4,24.17,53.5,3.44,ACTIVE,23.0
2026-08-26 09:49:44,zone_8,Server Room,2,2,21.96,54.2,5.62,ACTIVE,23.0
2026-08-26 09:49:44,zone_9,Corridor,16,15,27.24,52.9,3.58,ACTIVE,23.0
2026-08-26 09:49:44,zone_10,Auditorium,8,8,26.1,61.7,18.41,ACTIVE,23.0
2026-08-26 10:04:44,zone_1,Classroom 1,21,20,26.34,52.7,7.18,ACTIVE,23.0
2026-08-26 10:04:44,zone_2,Classroom 2,20,19,24.55,51.2,5.05,ACTIVE,23.0
2026-08-26 10:04:44,zone_3,Lab 1,22,21,27.09,60.6,11.71,ACTIVE,23.0
2026-08-26 10:04:44,zone_4,Lab 2,12,11,25.85,54.8,9.09,ACTIVE,23.0
2026-08-26 10:04:44,zone_5,Office 1,9,9,23.38,58.1,2.43,ACTIVE,23.0
2026-08-26 10:04:44,zone_6,Office 2,11,10,24.04,59.5,2.99,ACTIVE,23.0
2026-08-26 10:04:44,zone_7,Meeting Room,18,17,26.92,60.4,6.77,ACTIVE,23.0
2026-08-26 10:04:44,zone_8,Server Room,2,2,23.19,58.3,6.02,ACTIVE,23.0
2026-08-26 10:04:44,zone_9,Corridor,28,27,26.27,62.4,3.32,ACTIVE,23.0
2026-08-26 10:04:44,zone_10,Auditorium,5,5,27.11,52.1,21.41,ACTIVE,23.0
2026-08-26 10:19:44,zone_1,Classroom 1,24,23,26.61,60.0,7.61,ACTIVE,23.0
2026-08-26 10:19:44,zone_2,Classroom 2,32,30,26.57,62.7,7.82,ACTIVE,23.0
2026-08-26 10:19:44,zone_3,Lab 1,17,16,26.35,58.2,10.28,ACTIVE,23.0
2026-08-26 10:19:44,zone_4,Lab 2,13,12,26.15,62.9,9.66,ACTIVE,23.0
2026-08-26 10:19:44,zone_5,Office 1,12,11,25.97,58.8,4.5,ACTIVE,23.0
2026-08-26 10:19:44,zone_6,Office 2,14,13,24.56,51.7,3.55,ACTIVE,23.0
2026-08-26 10:19:44,zone_7,Meeting Room,11,10,24.55,51.4,4.12,ACTIVE,23.0
2026-08-26 10:19:44,zone_8,Server Room,3,3,24.28,59.2,8.83,ACTIVE,23.0
2026-08-26 10:19:44,zone_9,Corridor,20,19,26.71,63.7,3.47,ACTIVE,23.0
2026-08-26 10:19:44,zone_10,Auditorium,3,3,28.03,59.9,21.34,ACTIVE,23.0
2026-08-26 10:34:44,zone_1,Classroom 1,32,30,25.48,56.4,6.54,ACTIVE,23.0
2026-08-26 10:34:44,zone_2,Classroom 2,33,31,27.01,52.8,8.35,ACTIVE,23.0
2026-08-26 10:34:44,zone_3,Lab 1,17,16,26.27,50.6,10.15,ACTIVE,23.0
2026-08-26 10:34:44,zone_4,Lab 2,11,10,27.58,59.1,10.92,ACTIVE,23.0
2026-08-26 10:34:44,zone_5,Office 1,11,10,25.81,57.1,4.33,ACTIVE,23.0
2026-08-26 10:34:44,zone_6,Office 2,13,12,24.15,62.5,3.18,ACTIVE,23.0
2026-08-26 10:34:44,zone_7,Meeting Room,14,13,25.36,53.9,5.05,ACTIVE,23.0
2026-08-26 10:34:44,zone_8,Server Room,3,3,23.97,55.3,8.19,ACTIVE,23.0
2026-08-26 10:34:44,zone_9,Corridor,22,21,26.97,58.1,3.64,ACTIVE,23.0
2026-08-26 10:34:44,zone_10,Auditorium,4,4,26.73,64.0,20.45,ACTIVE,23.0
2026-08-26 10:49:44,zone_1,Classroom 1,31,30,25.44,55.6,6.49,ACTIVE,23.0
2026-08-26 10:49:44,zone_2,Classroom 2,22,21,26.35,62.4,7.23,ACTIVE,23.0
2026-08-26 10:49:44,zone_3,Lab 1,24,23,25.46,64.1,9.32,ACTIVE,23.0
2026-08-26 10:49:44,zone_4,Lab 2,14,13,26.76,52.3,10.74,ACTIVE,23.0
2026-08-26 10:49:44,zone_5,Office 1,12,11,24.17,58.5,3.14,ACTIVE,23.0
2026-08-26 10:49:44,zone_6,Office 2,10,10,25.29,52.5,3.93,ACTIVE,23.0
2026-08-26 10:49:44,zone_7,Meeting Room,20,19,26.28,64.3,6.25,ACTIVE,23.0
2026-08-26 10:49:44,zone_8,Server Room,2,2,24.3,56.0,8.31,ACTIVE,23.0
2026-08-26 10:49:44,zone_9,Corridor,16,15,25.76,57.2,2.9,ACTIVE,23.0
2026-08-26 10:49:44,zone_10,Auditorium,5,5,27.09,55.5,21.41,ACTIVE,23.0
2026-08-26 11:04:44,zone_1,Classroom 1,25,24,26.5,62.2,7.52,ACTIVE,23.0
2026-08-26 11:04:44,zone_2,Classroom 2,28,27,26.17,51.3,7.24,ACTIVE,23.0
2026-08-26 11:04:44,zone_3,Lab 1,11,10,25.11,50.6,7.8,ACTIVE,23.0
2026-08-26 11:04:44,zone_4,Lab 2,13,12,27.29,50.2,11.06,ACTIVE,23.0
2026-08-26 11:04:44,zone_5,Office 1,13,12,26.15,57.0,4.69,ACTIVE,23.0
2026-08-26 11:04:44,zone_6,Office 2,12,11,24.93,63.2,3.71,ACTIVE,23.0
2026-08-26 11:04:44,zone_7,Meeting Room,13,12,26.25,50.4,5.86,ACTIVE,23.0
2026-08-26 11:04:44,zone_8,Server Room,2,2,24.32,59.1,8.35,ACTIVE,23.0
2026-08-26 11:04:44,zone_9,Corridor,23,22,25.99,55.7,3.11,ACTIVE,23.0
2026-08-26 11:04:44,zone_10,Auditorium,6,6,27.66,54.1,21.44,ACTIVE,23.0
2026-08-26 11:19:44,zone_1,Classroom 1,33,31,26.94,58.5,8.28,ACTIVE,23.0
2026-08-26 11:19:44,zone_2,Classroom 2,31,30,24.69,61.3,5.62,ACTIVE,23.0
2026-08-26 11:19:44,zone_3,Lab 1,19,18,27.28,64.5,11.5,ACTIVE,23.0
2026-08-26 11:19:44,zone_4,Lab 2,18,17,26.77,55.9,11.04,ACTIVE,23.0
2026-08-26 11:19:44,zone_5,Office 1,15,14,24.5,53.2,3.55,ACTIVE,23.0
2026-08-26 11:19:44,zone_6,Office 2,12,11,24.78,53.3,3.6,ACTIVE,23.0
2026-08-26 11:19:44,zone_7,Meeting Room,12,11,23.55,62.8,3.21,ACTIVE,23.0
2026-08-26 11:19:44,zone_8,Server Room,1,1,22.69,54.9,5.06,ACTIVE,23.0
2026-08-26 11:19:44,zone_9,Corridor,11,10,27.59,64.9,3.52,ACTIVE,23.0
2026-08-26 11:19:44,zone_10,Auditorium,5,5,26.44,51.9,19.48,ACTIVE,23.0
2026-08-26 11:34:44,zone_1,Classroom 1,24,23,26.49,58.5,7.47,ACTIVE,23.0
2026-08-26 11:34:44,zone_2,Classroom 2,24,23,25.93,64.4,6.81,ACTIVE,23.0
2026-08-26 11:34:44,zone_3,Lab 1,21,20,27.57,63.9,11.64,ACTIVE,23.0
2026-08-26 11:34:44,zone_4,Lab 2,15,14,26.41,63.7,10.23,ACTIVE,23.0
2026-08-26 11:34:44,zone_5,Office 1,15,14,23.72,55.5,2.96,ACTIVE,23.0
2026-08-26 11:34:44,zone_6,Office 2,14,13,24.77,58.1,3.7,ACTIVE,23.0
2026-08-26 11:34:44,zone_7,Meeting Room,12,11,25.17,63.6,4.77,ACTIVE,23.0
2026-08-26 11:34:44,zone_8,Server Room,2,2,23.97,52.2,7.63,ACTIVE,23.0
2026-08-26 11:34:44,zone_9,Corridor,9,9,24.96,58.7,2.39,ACTIVE,23.0
2026-08-26 11:34:44,zone_10,Auditorium,5,5,27.39,54.1,21.41,ACTIVE,23.0
2026-08-26 11:49:44,zone_1,Classroom 1,31,30,25.44,61.2,6.49,ACTIVE,23.0
2026-08-26 11:49:44,zone_2,Classroom 2,25,24,26.13,50.4,7.08,ACTIVE,23.0
2026-08-26 11:49:44,zone_3,Lab 1,17,16,27.35,58.7,11.35,ACTIVE,23.0
2026-08-26 11:49:44,zone_4,Lab 2,11,10,27.2,55.0,10.92,ACTIVE,23.0
2026-08-26 11:49:44,zone_5,Office 1,10,10,24.04,50.9,2.99,ACTIVE,23.0
2026-08-26 11:49:44,zone_6,Office 2,13,12,26.3,50.9,4.81,ACTIVE,23.0
2026-08-26 11:49:44,zone_7,Meeting Room,19,18,27.02,54.7,6.9,ACTIVE,23.0
2026-08-26 11:49:44,zone_8,Server Room,2,2,24.52,60.9,8.76,ACTIVE,23.0
2026-08-26 11:49:44,zone_9,Corridor,16,15,25.41,60.5,2.71,ACTIVE,23.0
2026-08-26 11:49:44,zone_10,Auditorium,5,5,26.26,60.7,18.86,ACTIVE,23.0
2026-08-26 12:04:44,zone_1,Classroom 1,7,7,25.05,50.4,5.2,ACTIVE,23.0
2026-08-26 12:04:44,zone_2,Classroom 2,10,10,25.44,50.9,5.77,ACTIVE,23.0
2026-08-26 12:04:44,zone_3,Lab 1,14,13,26.77,61.4,10.76,ACTIVE,23.0
2026-08-26 12:04:44,zone_4,Lab 2,20,19,26.64,56.5,10.97,ACTIVE,23.0
2026-08-26 12:04:44,zone_5,Office 1,15,14,24.79,61.5,3.77,ACTIVE,23.0
2026-08-26 12:04:44,zone_6,Office 2,12,11,26.55,64.5,4.94,ACTIVE,23.0
2026-08-26 12:04:44,zone_7,Meeting Room,2,2,25.54,57.5,4.65,ACTIVE,23.0
2026-08-26 12:04:44,zone_8,Server Room,2,2,22.04,53.2,5.62,ACTIVE,23.0
2026-08-26 12:04:44,zone_9,Corridor,16,15,26.84,63.3,3.49,ACTIVE,23.0
2026-08-26 12:04:44,zone_10,Auditorium,8,8,27.29,50.1,21.5,ACTIVE,23.0
2026-08-26 12:19:44,zone_1,Classroom 1,5,5,24.6,51.3,4.6,ACTIVE,23.0
2026-08-26 12:19:44,zone_2,Classroom 2,14,13,25.71,64.4,6.19,ACTIVE,23.0
2026-08-26 12:19:44,zone_3,Lab 1,23,22,27.48,61.1,11.78,ACTIVE,23.0
2026-08-26 12:19:44,zone_4,Lab 2,17,16,26.3,59.7,10.2,ACTIVE,23.0
2026-08-26 12:19:44,zone_5,Office 1,12,11,25.27,51.8,3.97,ACTIVE,23.0
2026-08-26 12:19:44,zone_6,Office 2,13,12,24.67,52.9,3.57,ACTIVE,23.0
2026-08-26 12:19:44,zone_7,Meeting Room,1,1,25.26,58.3,4.33,ACTIVE,23.0
2026-08-26 12:19:44,zone_8,Server Room,2,2,23.34,50.3,6.33,ACTIVE,23.0
2026-08-26 12:19:44,zone_9,Corridor,12,11,27.2,58.9,3.53,ACTIVE,23.0
2026-08-26 12:19:44,zone_10,Auditorium,9,9,26.13,53.8,18.54,ACTIVE,23.0
2026-08-26 12:34:44,zone_1,Classroom 1,4,4,25.56,52.6,5.69,ACTIVE,23.0
2026-08-26 12:34:44,zone_2,Classroom 2,14,13,23.94,54.3,4.12,ACTIVE,23.0
2026-08-26 12:34:44,zone_3,Lab 1,20,19,27.79,51.0,11.57,ACTIVE,23.0
2026-08-26 12:34:44,zone_4,Lab 2,13,12,25.94,52.5,9.32,ACTIVE,23.0
2026-08-26 12:34:44,zone_5,Office 1,12,11,23.45,63.5,2.6,ACTIVE,23.0
2026-08-26 12:34:44,zone_6,Office 2,12,11,23.63,63.4,2.73,ACTIVE,23.0
2026-08-26 12:34:44,zone_7,Meeting Room,5,5,24.73,50.7,4.03,ACTIVE,23.0
2026-08-26 12:34:44,zone_8,Server Room,3,3,24.59,50.5,9.47,ACTIVE,23.0
2026-08-26 12:34:44,zone_9,Corridor,10,10,26.96,62.2,3.5,ACTIVE,23.0
2026-08-26 12:34:44,zone_10,Auditorium,9,9,27.88,63.9,21.53,ACTIVE,23.0
2026-08-26 12:49:44,zone_1,Classroom 1,6,6,24.99,58.3,5.09,ACTIVE,23.0
2026-08-26 12:49:44,zone_2,Classroom 2,10,10,25.33,63.9,5.64,ACTIVE,23.0
2026-08-26 12:49:44,zone_3,Lab 1,23,22,26.59,61.3,11.11,ACTIVE,23.0
2026-08-26 12:49:44,zone_4,Lab 2,16,15,26.41,50.6,10.31,ACTIVE,23.0
2026-08-26 12:49:44,zone_5,Office 1,14,13,25.59,64.7,4.32,ACTIVE,23.0
